"","business_id","Group 1","Group 2","Group 3","Group 4","Group 5"
"5911","UqUSbnNUael8_ihzI-EIAw",21,18,27,23,28
"5912","uqxw_geNvNbPs_YY4TAhCA",17,13,12,4,7
"5913","uR2aNW75R4oYs9w7aw-_kQ",77,86,65,74,72
"5914","ur2TCguq_ASmv0K0dNR1WQ",7,3,2,0,1
"5915","UrnRSzly4onGLUzZQrbT0A",16,19,23,23,23
"5916","urR22BxfghtWbz3fMwpwQQ",17,16,10,10,5
"5917","UrS9awRtye1YFlW5V1bWzw",13,14,14,20,19
"5918","URweBWkD1EgPDFUlL0LOKQ",34,46,59,40,46
"5919","UrxAu3jjRM_u6iQXDPzkSQ",13,18,23,17,6
"5920","urxxK26xFoTky9f1ba4uNw",9,7,9,13,12
"5921","uS2T2BMt7_EE7mhM3m3I7w",17,16,28,21,14
"5922","Us49chcQrPwU9Em67mQk1g",16,12,19,17,10
"5923","USdRzNk14UdjZWFgBJb0wA",1,8,9,7,6
"5924","uSGhhtOXRfDxq3l-UC0IYQ",12,7,7,10,4
"5925","UsGlnlPce4CBnIGUFna5ng",3,5,4,6,11
"5926","USPVxT1jYvarxC8lZJeLMA",32,25,14,20,13
"5927","usSROUMiAgPcxV3Ym0OxMQ",12,17,18,21,22
"5928","ut-kla-EA23nJOij_dcL0Q",16,15,22,19,7
"5929","UtbvcvXWLCZX75g_KtMW2A",15,13,11,8,16
"5930","uTd7ksJAy7Zta9r0UXQIuA",17,18,11,7,18
"5931","utIjhLQ4aowlreRuchFpBA",12,15,12,6,7
"5932","UTQmQNK82mBnRYmPLdK6MQ",9,3,7,3,7
"5933","UTQRh_HcacACelWiickUfA",4,10,12,19,21
"5934","UTt11gZCgDL6F9IVyQDejQ",6,10,18,11,18
"5935","UtUXhKh7vOVvWJF48IzJvQ",26,24,23,20,19
"5936","utytgpoRER6uNVpPV_G9jw",12,17,12,21,18
"5937","uTZFsTkCoHnSunh3UovL3A",8,5,7,5,2
"5938","uu9jB1lTKUIogtkXzEAtJw",3,0,2,1,2
"5939","UuBlHg1Mk0jonBSQPHfD0w",9,6,6,13,16
"5940","UuBZkKnckkRmYt3jFn2gaQ",86,47,28,17,10
"5941","uUj-mziX-qv0e1k0jkpI7g",19,12,11,15,10
"5942","UukrDdzRg0rRZ4i1MTFEtQ",2,3,1,2,2
"5943","uuz88xYUWYFn6j0SJCVcTg",22,18,22,28,17
"5944","uV09al7PIZ3v5xj1nW60bA",16,11,5,8,6
"5945","uVaWsf5ZN5vc5EC_J8bEvQ",4,5,3,2,3
"5946","UVBBO66nLPhWefDVMwi1XA",19,17,10,9,15
"5947","uVbt9dOe6qJgBBI4_XsXRA",26,25,18,24,31
"5948","UvcJirkbNRDMhtPsr4FeAQ",2,5,1,3,2
"5949","uvdS1a6h0wS0R9gryFX4oQ",39,17,16,18,9
"5950","UVEnZjATEGkKLFdzV_dTvA",7,29,15,28,18
"5951","uVoXD5EUDJlJ_Kfk3lQpNA",7,8,12,7,6
"5952","UvuUOiP0oIgJ2H_8J6h6Zg",8,5,2,1,1
"5953","UVZ5auVZrbvgJ0VbWW_P8Q",11,2,4,2,2
"5954","UW2gLVwL3qbh9ucnb0JjyQ",67,59,63,71,65
"5955","uWFJ9sXRSVznO6fCTKOSiw",1,3,3,1,0
"5956","uwIq5b4uOArJQ1G1AfimiQ",5,9,3,9,11
"5957","UWO2DlgF5rtnwsuluZCkJg",17,20,28,24,17
"5958","UwQ5PWlYnHsAIj1DCW4dVw",2,0,2,3,2
"5959","UWrB5H3G-hhiHMy3iKV2ew",9,19,17,21,8
"5960","uWRI3vWHZi82tyiWMYvnGg",1,1,5,1,1
"5961","UwV_KG9A0ynNaJD2qlsuug",3,4,3,2,1
"5962","UXlGymo9AduQcq-Q-H16og",54,58,68,67,68
"5963","UxMnY3Dxafucv5cXHyfBSA",13,11,5,4,0
"5964","uXu7hX_bTrr-48op0Ykkyw",19,24,25,23,34
"5965","uxWyJozmg36_EddkdceiSw",6,9,13,6,14
"5966","uy0YRkWZ7T30f6ruH-51Mg",12,9,6,6,3
"5967","uY1hOM4pySx07Yle9NGAiQ",40,64,57,61,47
"5968","uy8jqFcLAA-dve66REHmRg",15,24,42,33,28
"5969","uybZVwl43IwaKAeRqkb3Zg",11,11,14,11,10
"5970","uyEUL3Oskfa1fOYCksyM8A",109,97,65,71,65
"5971","uYf0LEYULK_E1eymdMEe0Q",38,61,58,63,80
"5972","UYHa5iKUddnZrlxF7taI0Q",12,5,7,2,2
"5973","uYj2NO1HZRNiD-de_pSdJA",16,20,17,27,28
"5974","uYKwS-biARKgBkk5rY_PaQ",24,37,45,42,28
"5975","UYMYI1LU_6y4nZwc6Yb0bw",3,5,11,12,10
"5976","Uypstpws9BmDRT7mEMaXVQ",11,16,13,15,14
"5977","uYQo0oDXI5NEoMJNWXnx8Q",10,14,5,10,9
"5978","UYrzcJMNfczRG4J16j8yzw",6,4,6,7,5
"5979","uZ4ukZBzGYoNtusu_iLDNg",8,7,3,2,1
"5980","uZdGSJdWbQpLDsuV9mP79g",15,12,7,8,8
"5981","UzMMpUFwJhwUkHOyeXeWsQ",28,19,19,27,20
"5982","uZPVyXLyC26VaJRAZwYmrQ",29,27,21,26,32
"5983","UZS8qFGAZGGHTqYLApgANw",10,15,18,21,16
"5984","v_QJZo85rZ6tQXHok1RvUw",18,12,6,7,3
"5985","v-7Uh3hcOAE3JdQSxDIosQ",11,13,15,10,12
"5986","V053Fm3xoCyxoh1lAgDKJg",5,11,11,14,12
"5987","v0UcWfHvGgYZYFobaSOr8A",22,25,30,27,18
"5988","v11wtoKy5sKLAdi8355MKA",8,6,6,9,6
"5989","v1aLzjTphPc6IGIy9k96vg",102,95,94,101,81
"5990","V1nEpIRmEa1768oj_tuxeQ",143,192,284,279,316
"5991","V250hsqL_z-_J16aew8wcw",13,18,11,12,19
"5992","V2OklcMY8gTJ7czpdLwgfA",18,19,29,17,21
"5993","V2wIFjB-g8KSkezwIgYZCA",4,4,6,7,3
"5994","v3_CQRKezq3JdX-xxWambA",5,2,5,1,2
"5995","v3AbHiJ71gYEJ_PcX7KmCw",24,35,34,34,40
"5996","v3ckvfQuLlwkdghtEUqizQ",11,10,11,14,8
"5997","V3lQtk1LgwAEcF9j-BzchA",21,30,26,35,28
"5998","V3ruBXjLGWniPNPQOzRhiw",48,67,71,52,60
"5999","V3S6RpKgYc5XCLjgI9JeeQ",9,15,10,8,8
"6000","v48aS-Z-nw6o9qsHdHz8zA",20,27,16,19,20
"6001","v4YwDh8y5o11Dx-FyzD_vA",7,3,6,4,6
"6002","V5QdxePG-pGPXVPHSLLM9A",30,33,33,39,73
"6003","V6_sVDynh9Q0rSfbPYrqjQ",9,7,6,8,9
"6004","v6eGlG5bHeKliqMzHgcFaQ",11,13,21,24,20
"6005","v6HiAVLwKiXZ9Yqvd4ubNg",42,36,48,32,26
"6006","v6MygqrWWr6QbGtyOubmjg",4,5,11,11,15
"6007","V6Pu0Ijqa5zvb_daMVSM6Q",2,2,3,4,1
"6008","V7-f6dE87cNga5dSJ4CuZw",59,59,72,76,95
"6009","V7ConCFTkTSZVhI9s8BMXg",11,5,11,9,13
"6010","v7e-GIGgEIFANhHsywlhrw",49,55,49,59,53
"6011","v7OwbHgNgy_VQ9eP5FjvUA",100,174,201,184,225
"6012","v7TjQ1_RPEF26vy8rc41Lg",10,7,9,13,8
"6013","v8cTq3_Ll2E8_EvD0dCsow",31,29,42,38,33
"6014","v96eOvQGYHukDu_UWqNl4A",0,2,1,5,5
"6015","v9d9yZtSCSZv0GSZ5ywJlQ",14,8,6,4,3
"6016","vA3WNmLiLTIygm2tCJ6M6g",7,3,8,5,5
"6017","va89GS1Zh402L4v-iY0Urw",65,64,63,65,51
"6018","va8gX25HcEcnHnLgy1j_tA",57,53,72,65,62
"6019","vaabk6CYXX1dYVQ1xkyPUg",63,87,94,99,107
"6020","VAeiLMTICw2CSFpy28CsWQ",78,74,68,68,56
"6021","vAmEaIWMCPrA0JUx3ZCEyQ",21,16,18,15,14
"6022","VapdXuC8X-Q3T_wgA6yCAg",25,25,44,46,56
"6023","vaq5SJubaZjIoGhgkwxxUA",77,90,92,96,68
"6024","Vatj2G_VEjhLoUlAnCDQPw",12,17,11,15,20
"6025","VAwTkxl4EV7MoGFpI_xcXQ",8,11,11,12,8
"6026","VB-tzuBR6BxMzOkY_cOpwQ",32,31,18,26,29
"6027","VB9a6HrRo50QkcfG0D7NFQ",3,7,5,6,4
"6028","vBaR0t974nRbvd5tg9lhYQ",33,25,19,15,12
"6029","vBDVxjMtXzZ8GUhV-1L3Jw",18,7,6,12,2
"6030","VBhgkRUNe9gjc1HpmHA3Zw",42,22,25,17,13
"6031","VbI_ryrGPdNRaDrYRJGMiA",39,46,71,83,68
"6032","VbXy3tH5RAu7HjT7VeMMgA",25,44,54,58,44
"6033","VbyyRLpKpdo3uerbqRT5XA",7,8,11,6,8
"6034","VC24HxKvTi_2ZVWiC3j1MQ",31,16,13,17,14
"6035","VcaZryq9wXA7Uy8U_RTYhw",28,15,31,33,38
"6036","VCCOmfNKYif3GA0YwsnoVg",10,10,7,5,8
"6037","vcfQI3Tq8c5_nBimuwdNtg",19,17,7,18,15
"6038","VCi0dBS9JlMf6YyZn8fq3Q",8,6,4,6,7
"6039","VcpVUy1Rxo-6_yWuOmB-Ww",3,4,1,0,1
"6040","VCXzyRLE7EM1GduSdypQTw",62,40,43,45,27
"6041","VCy6IWtJ-SR6hY9xrmfF_Q",23,20,22,24,22
"6042","vcZWlI0eHiGwlUfP-5Ov8Q",27,57,52,75,60
"6043","vD1O9KUC8SeThsD0xltBpw",18,22,16,26,19
"6044","vDeUfhKqA3yAEARq_a6dPA",12,16,16,19,17
"6045","VDLQNhp695jcwTvMFi8W5g",3,1,1,4,0
"6046","VDr0xMDFASWnwKyS0qRaOQ",3,12,10,13,9
"6047","VdY6qe9afspFwsbzX1HsOQ",167,71,51,46,27
"6048","VDzgxHjMJj-1nMfJMtcSPQ",38,34,26,20,28
"6049","vEeiIvhzz29rO-6EPFqkjQ",34,39,64,53,72
"6050","vegdbMOoB5x4LQuHaXxcyQ",0,2,1,1,5
"6051","VeKACxkGT7SxIgzOZ7iqTQ",9,10,17,14,20
"6052","VEojEXbJ81eiPLSSF9jNEQ",18,37,38,20,27
"6053","VerI72nYdRLfynCIJr_Tmg",2,3,1,1,6
"6054","vEuU_WVepg75unEIbQr-bA",7,6,10,13,13
"6055","VEVeXNBX_LUoHaHCJpxUMQ",2,7,7,4,4
"6056","VF9wvcgVPDVa9LBDHPrXuw",10,7,7,10,8
"6057","VfCpMwzDYyKo_rea6ujgHg",30,17,10,22,15
"6058","vFHKhV_v1ypXCgPlj79A3Q",13,10,10,8,8
"6059","vFJmFFfPVhHkC3bWOeZnNA",15,17,17,16,18
"6060","vfLog2bLJGl6hAFtGtr0GQ",36,35,43,32,41
"6061","VFRfBYycuieR56jZ6dgVeg",4,5,7,6,5
"6062","vFrtRRPFZs8qmJcMqbc81g",10,14,13,14,12
"6063","vFtMSgQsd3Fwt3U7UJf5dQ",4,10,4,6,6
"6064","vfzUNcV9B3RhDyuZp0I1pQ",27,29,37,26,22
"6065","vGCetjJwnPU5bqoNxFM3sw",15,17,10,11,8
"6066","VGhMTZyqmGmM4Lrn9i6yuQ",16,9,19,7,14
"6067","VgLiSW1iGkpzIEXOgvUBEw",83,126,112,90,72
"6068","vGm5HVOg8M-I7lzAFLzrcg",9,6,4,3,5
"6069","vgOpnyxW5d8pvIdFBXdBtg",9,12,10,7,7
"6070","VGOwmoYnmhH41IOQlB_Ecw",14,16,8,4,11
"6071","vGqquKUhtzw3hosrYfxf4A",25,15,10,18,14
"6072","vgXE1I7c9ElcfYyZfQiN1Q",52,46,63,52,30
"6073","VGYaXB8kJjqBBIg6bsx1Sg",12,7,6,11,9
"6074","Vh_xXB42CYfhEdelpDb1Ow",2,2,0,2,0
"6075","Vhc7JJd5S347VW1s2x0F6Q",40,19,20,15,15
"6076","VHCYxuMllRr0U9lbnBMuyA",7,4,10,5,9
"6077","VheAZ3k8hL4QJTFxpeFGmA",89,110,111,112,167
"6078","VHJp-9Z-lxyFn1sQiY-O_A",0,2,4,0,2
"6079","VhPl4EC9czYKx6T0ZyIwJw",14,19,10,15,23
"6080","VHqh8I-GupfFOPr4SampzA",7,7,6,9,10
"6081","vhQhhDiD_PERRFhdWZipcg",5,2,4,2,2
"6082","VhraACjnyT90dKMCtxdl1A",18,22,21,17,24
"6083","VI-zVIlK11AUz47mro8nMA",5,9,9,4,2
"6084","vi3TSM3KR-OW7LlHJ6QmEQ",0,4,4,7,1
"6085","VITfBcUDd5Gigq8H1MU8Hg",16,28,32,29,32
"6086","vJ4YBTFB0040aqXy8iy2sw",18,11,11,9,6
"6087","VJC-XcPKeIxpIhYncxZXLQ",27,16,10,8,3
"6088","vJcjhJ9rQP4-T3K_hdAjfg",6,7,19,18,16
"6089","VJCJS1wS2scMLTpRcMgftg",18,11,14,9,4
"6090","vjKa_c5niSnG4FwrqDdsQQ",11,9,4,5,4
"6091","VjzclBdSXmf6uNrD0DG2bg",6,2,4,1,4
"6092","vk_yD30D0xGjz-Gn-Z1-lw",11,5,6,6,11
"6093","Vk2lc81v4_iO54GzT_fLmw",50,21,26,21,18
"6094","VK7XhT6wv-mWV6N1IU4xXA",10,7,7,4,3
"6095","vKf2Mxo74kVQr7XwXfI4Ig",47,47,41,47,38
"6096","VKNH0yrFpSsaa1mf-V9gog",17,15,12,12,7
"6097","VkQYdpbna8eTYaHZ3fAMbg",20,22,25,28,20
"6098","vKSRdX3g9kw3Xakw9FsyMQ",23,21,15,24,13
"6099","VKxn7zmp8nOYT-ZHFZTjgA",6,4,8,6,4
"6100","vKZk6rxGVpOK13rb1OwEOA",3,1,1,3,1
"6101","vlGin3YSjK71KlCH66tLdg",4,5,3,0,0
"6102","vlKGOytpJnYGW-bnILhg6Q",22,27,32,39,37
"6103","VLXFrRkD7g2eLjloFQcKfg",13,22,31,29,24
"6104","vlxMPuG6LYJ-c0yjd6AW3A",18,28,21,26,29
"6105","VlXMRqJ1WozBrXbvXmXHGQ",10,11,7,11,6
"6106","VLXpl4P9b2ndIQUd-eGP2g",6,2,1,2,1
"6107","vM00Chr2WiS0lKtOudEVag",22,34,18,23,31
"6108","Vm256P3nWpc8lHF32wjTtQ",22,40,35,50,35
"6109","Vm80u0iNAC4-_1thokVmvA",3,3,3,4,1
"6110","vm9axJ4kMtJNns25FalL6w",18,22,16,11,10
"6111","vmdf5fPz58OCqMsIct-mDA",1,5,2,2,3
"6112","vN4mFODLd-gLmDg261wsyw",13,12,13,14,15
"6113","Vn8qcaX64fkl8vByCsSvIg",53,50,49,71,46
"6114","vnKRPXP_WLIouCEhQhP2bw",4,3,2,3,2
"6115","vnnZKz4MhVtC7S3QdQPnfw",3,4,4,3,0
"6116","VnR-KYOHlQX-aFMkaY686Q",46,27,19,17,16
"6117","VnTREYYq-cquQ3f2re8iBg",18,13,37,30,44
"6118","vobaKD_HU7ScskaBfJAgyw",7,9,10,3,15
"6119","vOfvVZQZ1N_iaq4yPois4Q",10,1,4,2,6
"6120","voPFKvVFm7b01xUyJixFYA",33,53,62,66,99
"6121","vpDKK0QHZIlxTHu-CNspzQ",4,4,2,6,4
"6122","vPFi9tOSHeAJMb5h4yEs3w",0,2,3,4,1
"6123","vpguh2_2ge9e-AEA-tu6uw",31,33,35,42,54
"6124","VpQZo6KV8CqkIG_MRQ3jiA",7,10,7,7,5
"6125","VpW40mznMS43CqdbelX2wA",54,49,41,42,45
"6126","VPzETgEJPY0ekHyiCRcqLg",2,6,4,2,5
"6127","Vq-bivbURTyPP5XqM8HR5g",27,51,50,50,64
"6128","VQAEtwQaWZPlEDTkBS7G3g",24,4,0,1,2
"6129","VQmgq4Dwwej5AwnHBmDIAg",1,9,12,15,24
"6130","VQtMFcgkRz7MCIo9sPDaeg",7,7,6,10,9
"6131","vqwvB3D3PcYWTlZDbbFT6Q",23,28,15,18,6
"6132","VQZEXNigQeyzaxDIBiJMNQ",2,4,9,8,12
"6133","vR2XXhissXsPq0LhcdINuQ",5,12,4,2,2
"6134","vR3eAwcgkh2EmVJegZO2dQ",8,13,9,8,13
"6135","vriLsEHju-MCnNlkbjCUMA",5,8,4,4,6
"6136","VrqEeynr7KqucvEjpz8w_g",12,10,18,12,13
"6137","VruXxn3PeUGD3R3T4pm7wg",6,5,5,8,6
"6138","VRxelK__tuQD0KBxx2LzeQ",31,31,39,25,25
"6139","VRYTY0V7WZcP-yzv7bkllg",1,3,3,3,3
"6140","VsaFeXDhG75yTWUGTDzNAA",26,27,42,38,38
"6141","vSAKKH1XIeKjo7R6tXt_5Q",14,18,30,23,43
"6142","vSf0pqvaLp5sVSjJPeOqqQ",221,188,199,199,223
"6143","VSPuvNSDUvlTl670lVAkkw",17,38,35,44,62
"6144","VsrvWdZL2993olnW3z8R3A",13,27,23,24,34
"6145","vSUWVBPAWFtZT88ff4TEww",11,11,7,5,6
"6146","VsWC2EDBmXIFQm6qKgcY_Q",3,3,2,1,6
"6147","VsZc8W-8gumAfxH2NMPzcw",5,11,14,27,27
"6148","vSZDiKiF8vf9zt_BcDL7GQ",13,14,6,10,5
"6149","vT0hDJ9AL495p2tRYd922Q",5,4,4,4,2
"6150","vtcEXiQukuSzOMxyVxlh-Q",24,30,31,54,50
"6151","vTjwSPEpaPdqUtjPk7lRyA",5,6,5,5,2
"6152","VTMqRsk1dXJJaReAQLKIsg",10,14,10,6,10
"6153","vTnuOWm41T1iKPNJ8PrtIg",19,33,24,20,31
"6154","vtQOervVVTXjhvSZQiZ6PA",26,29,27,27,22
"6155","VttoTCACG8MRWrh3bnKyPg",4,11,8,6,9
"6156","vtuPl3gqOrsIJ6qM1ldDWQ",27,27,31,26,35
"6157","Vtx0VYkybAd71fzwgaoQ8g",50,51,51,53,60
"6158","vU4gIa-uid3K_Oc9dZiclQ",9,5,9,7,9
"6159","VU9WjRX0DfqodzAt27Z4gg",5,4,9,3,6
"6160","VudqspJ-zQIlYRBTANgdzQ",3,1,2,1,2
"6161","VuecBAVbythw8RWy2XgNug",5,3,2,3,1
"6162","VuFtN8m9nJFge87oAkktUw",6,4,1,0,0
"6163","VUk5T-D5EYoX4faKHrEo1w",23,17,14,12,13
"6164","VULvBdiunj7HSycDBqmakw",18,21,27,19,23
"6165","VumF-JLfeUxfvBdt9JQ_lQ",23,38,47,33,46
"6166","vuTdngoxZdbJdbno8IK3Kw",10,7,10,5,6
"6167","vuTx_fB-K_b3-WWjXiTdJg",1,3,0,1,2
"6168","vuXWx7PoWLw4FKBR_pzEOQ",4,5,4,4,4
"6169","vvA3fbps4F9nGlAEYKk_sA",26,23,22,23,19
"6170","VVeogjZya58oiTxK7qUjAQ",235,268,308,341,309
"6171","vvMR0jgDoBA-g1XgZy8sEg",64,61,63,80,72
"6172","vvPzcOhbQn5fLQUAIxcP6A",53,78,65,74,44
"6173","vvUqrP6K5ANqXEfY2JfnjQ",9,5,7,7,2
"6174","vVzO6Mnz5geG-Od_SqLDZw",1,8,4,6,9
"6175","vW4G1hwiW6LkuhAfbeRfqg",110,91,65,49,27
"6176","VWcaFOSFcDwmFquycBzFyQ",13,10,9,6,7
"6177","VwCYKGji0en-y4ebOXNsnA",19,13,10,8,22
"6178","vwEmnhJjcD8Zgp8K_8pJRA",21,27,22,31,15
"6179","vWJS4jkHJRSctsOXXDk3ag",9,16,22,14,20
"6180","vWtr3rsxWjw519SmkFsD5g",18,19,18,19,23
"6181","vWU4I-1g-Cf9w-aWeNCuRw",20,27,23,24,19
"6182","Vx7-xbazum3dgo3Qj3i4pQ",20,19,25,21,36
"6183","Vxad8erFJI6CaWrQYlMqLw",23,22,34,24,19
"6184","Vxb8xRSm79m3WosnTNvVFQ",18,6,13,17,12
"6185","VXIkI9_EbDbYHeO9IzKjJg",19,25,34,24,24
"6186","VXivZOUYeKBFFab9JVHOSA",13,20,13,28,28
"6187","vXK8lVxFjyhVSoSgMvTxww",5,5,1,2,4
"6188","VxKGhZrk35_SOSPLQZkUZw",1,1,2,1,2
"6189","VxL-VuW315nJwrFG7nojWQ",12,11,8,5,8
"6190","VxV3IHS33O4ha71ABE8J0A",22,18,13,7,9
"6191","VY_tvNUCCXGXQeSvJl757Q",103,83,88,87,85
"6192","VYCbveCk-j4UR_aSTuASJA",13,6,8,11,10
"6193","VyJSC_gG0oJedoGyoOHLMQ",3,4,5,0,3
"6194","VyqJehEkM6jlrzbXOudviw",4,3,5,1,1
"6195","VYUfIfAlU1KuYGC6ITRY3A",35,33,30,33,53
"6196","vyuwiNGXzXA3dmZFEy_4tw",4,4,4,2,2
"6197","VyvLGgW17rfTaviNsNugOg",15,2,2,2,2
"6198","vYvT8J9uEh4Fqt7f9ILKlA",17,12,6,5,6
"6199","Vz-PukBDv5j1UDOYbMbb1w",21,9,9,5,8
"6200","vZ2dPk0fPQu4wrXx-DKeDw",23,8,11,7,8
"6201","vz2zQQSjy-NnnKLZzjjoxA",59,33,21,21,10
"6202","vZ4CIMfeos6K7OyYDIlwrQ",83,83,81,78,73
"6203","Vz8e3TO2lsAAETCt3w94eA",8,6,5,1,1
"6204","vZDfvDkiBfWMigOrniuGnQ",0,3,2,1,3
"6205","vzEd_dKnAtBQPyuNCOb43Q",33,16,10,5,5
"6206","vzfW1a3gaIRkwfvAcwveZg",7,7,8,10,6
"6207","VZG8spL8Tqffg9KYbBrDvg",15,19,27,25,20
"6208","vzjxe7mMtwlxIA9aBlxKfQ",4,1,2,3,6
"6209","vZkR7xkqtzcK7klbD--Rug",22,11,9,8,6
"6210","VZvascneA5T6IpHH0HWm7w",23,14,11,10,10
"6211","vZyfgxGjOxCVkp00XTDscw",10,15,8,14,8
"6212","W_bEI5C6A2Krw6JTEtZn_w",39,23,28,15,26
"6213","W_eIRGtOlGzZDrWD2xs-Qg",5,0,1,2,3
"6214","w_kyW_BebgIebaAHov9t6A",5,6,1,5,3
"6215","w-CaBIUL7n89C8c68Wgvxg",7,4,3,6,1
"6216","W-UBevF6tFgX4WiA8PvdPA",47,38,33,37,32
"6217","w0-_MwAGWxt9_OmzDi0IBw",7,8,2,5,5
"6218","W010P4plDADjo2SFq3OvXA",37,32,31,40,57
"6219","w0EInh-a7bHFYMCSB6CAEg",8,8,4,6,8
"6220","w19cemjVR8u02PgjFpJ7Mw",65,78,35,58,40
"6221","W1Fop9T-u4RGuF36DtZ6ng",2,2,2,6,6
"6222","w1vmrM6yrBGj_E-VXCRP_g",3,4,3,5,8
"6223","W1yep4yDSoLbDFIL4Avz5w",19,21,22,13,28
"6224","w29d_3Ua0_JlOaAk89Sr2w",132,125,89,94,81
"6225","w2laxcyc6QS28DLbXnfAMg",31,21,17,16,12
"6226","w3auuIZmKCdk2UvQbonyMQ",20,18,9,16,10
"6227","W3VsNhHLMRj5ABMdMcpaUw",4,2,1,4,4
"6228","W4_XepgslfUN-8j3iYAXwg",6,5,2,10,8
"6229","w40G2sc3pZc9-puovMk97g",15,7,7,6,8
"6230","w4b7gW_l4uL1DdWwwPTucw",43,33,41,48,45
"6231","W4cHF12due10J7xevvjvPw",16,19,12,7,9
"6232","W4CviqoXycVRO5n0F0QCRw",8,10,5,8,3
"6233","W4eKE-fT24h_8b7apHh12g",12,9,2,4,4
"6234","W4JGv_yo3vuhsa-AJnXnww",14,18,36,33,33
"6235","W4nOms707NPHX62Sl_HKoA",16,9,11,7,6
"6236","W5tBa2Bvs2fCXQuM40REAA",33,6,5,3,0
"6237","w5XcgWwGAN21Ly2HeU48IQ",15,13,18,18,21
"6238","W60Wa4fltX85k3T9VoKOjg",4,9,10,10,10
"6239","W6gPrnthBK7i1pe4ZZlJDQ",26,24,22,23,29
"6240","w76Ekjp9CY6cQ6Lamh9fSw",12,19,15,17,22
"6241","w7SrsFV4FL04bhQr-B6-4w",14,21,26,22,30
"6242","W7UtoDde1ekOmsEeMl8XCw",5,5,15,13,14
"6243","w7VSMULJ9GtRi3CBRxoJtg",24,26,28,23,22
"6244","W8AYXV_V63ke_p1SE44-Cw",33,17,15,13,7
"6245","w98bAV20hiqX1WBGcPNd8Q",6,2,1,3,2
"6246","w9KBaltlg7B_tca-nNfj_A",8,12,19,12,8
"6247","W9NvpbO97Bh0E2vyj-87fg",12,16,9,12,8
"6248","wa0Oxy_jnM-OscL-BNa1Sg",42,41,34,49,50
"6249","wA1P0SK0LjRwPy8JBCR8mw",15,16,22,31,31
"6250","wAa3LBRo-iLqFbYiuEMPog",11,16,12,17,14
"6251","WaP8WuqCKY39jr9FbA5mcg",4,0,1,2,0
"6252","wb_d4Kq1EXrpHOfmr2qP5w",0,6,2,5,5
"6253","wB1GOrySpkix4Phmt5lObA",34,26,25,22,28
"6254","wb2rN3gPAyvxhXHJHeE8Wg",18,27,20,30,25
"6255","WBDFE5PtCeL6x2YQRskZnA",1,0,0,3,1
"6256","WbDz_bwnLKL42_z9cA1Yzw",29,29,30,17,28
"6257","WBfJ4HBd-uCM1_0PdDfsDA",12,10,10,11,11
"6258","WBfPco3j27X_IBpZ_PDcUA",1,0,2,8,6
"6259","WbISkPZHJ-nl38tIEEbrBw",7,14,14,12,21
"6260","WBN51DEDxgWN2YYA7G1Ang",22,28,27,34,38
"6261","wBphITYkmX7OFQ-QLTX9lA",12,21,21,18,24
"6262","WbQo1g4iKRi7f6nwrOMz1g",36,28,26,24,30
"6263","WBxuIQsxGl7vNe5MXYszCA",42,22,25,19,27
"6264","wc0a0XLhcMkoEQx1TbuhpQ",6,5,13,9,12
"6265","wc6MUrDdAtQLqKUDn4F0ew",26,21,21,25,15
"6266","WcawfXDP0k8UfLyEoz_cvg",13,21,19,28,28
"6267","wCBpyIrn3RfJfS0CZjOQrw",19,26,31,29,38
"6268","wccFOUVaqeNBRaY27wOCyg",7,12,13,12,15
"6269","WcfPijF960O8DtSqoLIbcw",28,20,15,9,7
"6270","WCGU5Xn01lfNJG_LvEltzw",65,90,106,113,103
"6271","WCk0NMjTYuXMMEW7aZCgEA",5,9,8,7,5
"6272","wcNs-0hClpHMlHa9q0RwKQ",2,3,4,3,1
"6273","wcrmyGHXNWFXU0DiLq_Miw",14,7,1,4,0
"6274","wct7rZKyZqZftzmAU-vhWQ",43,26,27,29,18
"6275","WczpoT92XvXzFcJyFv_GLA",18,4,4,4,3
"6276","Wd2CPmLSeQTQMC9x1_Q_5w",13,13,23,15,24
"6277","wd3nrdoEpikmGcf4NX0ziA",4,18,28,21,38
"6278","WD5l9HdTjDbqPRocncCrEQ",54,38,44,38,43
"6279","WDeEhEZCYI27K-5cvAw49Q",5,2,3,5,8
"6280","wdQ6nsRRb_LSON68PYhFOA",12,12,8,10,14
"6281","we6yR1R5NTvnXAvWpqcQaQ",13,8,3,4,4
"6282","wehqTDVRZsOkESgAoYBhow",31,41,61,55,53
"6283","WeoWPUzYWYV6qABorsedfw",0,1,2,2,2
"6284","WERUCpgQ6bwyMI27uUTHjA",12,3,6,3,7
"6285","WEUgyNNslbwhqYgku8Gt3Q",16,20,24,13,14
"6286","wf1wLAnFhxWRWQ7mzaYexA",49,51,37,48,48
"6287","WFC5_iR5nTOwNf3QqYB02Q",7,3,7,7,4
"6288","WfdHpV_TeaftuwIGcwBQBQ",12,12,23,15,16
"6289","wFjpmWwaotDHNaScplVh2A",30,33,28,22,25
"6290","wfkuFh39uIaXIDCpkUJV2A",14,11,12,12,14
"6291","wfwIbtSalxJ7wlzUVDYFsQ",4,9,9,14,14
"6292","wG9Aov3y0qRIicugJNAc0w",17,13,9,8,14
"6293","WG9wsdK_z_6FFeYWRcpJEQ",8,11,8,14,9
"6294","wGDXKs4VPubM_4-I3BHj0w",35,25,15,34,25
